NULL
NULL
NULL
NULL
NULL
NULL
NULL

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 4500, 4500, 4500, 4500, 4500, 4500, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE       Rsquared      MAE      
  0.9545455  0.444455556  0.9996423           NaN  0.8008347
  0.9545455  0.449505051  0.9996423           NaN  0.8008347
  0.9545455  0.454554545  0.9996423           NaN  0.8008347
  0.9545455  0.459604040  0.9996423           NaN  0.8008347
  0.9545455  0.464653535  0.9996423           NaN  0.8008347
  0.9545455  0.469703030  0.9996423           NaN  0.8008347
  0.9545455  0.474752525  0.9996423           NaN  0.8008347
  0.9545455  0.479802020  0.9996423           NaN  0.8008347
  0.9545455  0.484851515  0.9996423           NaN  0.8008347
  0.9545455  0.489901010  0.9996423           NaN  0.8008347
  0.9545455  0.494950505  0.9996423           NaN  0.8008347
  0.9545455  0.500000000  0.9996423           NaN  0.8008347
  0.9595960  0.000100000  1.0155213  0.0100352543  0.8122813
  0.9595960  0.005149495  1.0046577  0.0109048932  0.8040768
  0.9595960  0.010198990  0.9991658  0.0109843845  0.7999851
  0.9595960  0.015248485  0.9966067  0.0112222424  0.7981969
  0.9595960  0.020297980  0.9953744  0.0119285630  0.7976502
  0.9595960  0.025347475  0.9955126  0.0119343323  0.7980070
  0.9595960  0.030396970  0.9967801  0.0096547614  0.7990754
  0.9595960  0.035446465  0.9980832  0.0070903291  0.8000300
  0.9595960  0.040495960  0.9988963  0.0051526533  0.8005501
  0.9595960  0.045545455  0.9993845  0.0029845764  0.8008131
  0.9595960  0.050594949  0.9995645  0.0017736451  0.8008520
  0.9595960  0.055644444  0.9996372  0.0016169899  0.8008576
  0.9595960  0.060693939  0.9996670  0.0009523095  0.8008583
  0.9595960  0.065743434  0.9996471  0.0001281340  0.8008404
  0.9595960  0.070792929  0.9996423           NaN  0.8008347
  0.9595960  0.075842424  0.9996423           NaN  0.8008347
  0.9595960  0.080891919  0.9996423           NaN  0.8008347
  0.9595960  0.085941414  0.9996423           NaN  0.8008347
  0.9595960  0.090990909  0.9996423           NaN  0.8008347
  0.9595960  0.096040404  0.9996423           NaN  0.8008347
  0.9595960  0.101089899  0.9996423           NaN  0.8008347
  0.9595960  0.106139394  0.9996423           NaN  0.8008347
  0.9595960  0.111188889  0.9996423           NaN  0.8008347
  0.9595960  0.116238384  0.9996423           NaN  0.8008347
  0.9595960  0.121287879  0.9996423           NaN  0.8008347
  0.9595960  0.126337374  0.9996423           NaN  0.8008347
  0.9595960  0.131386869  0.9996423           NaN  0.8008347
  0.9595960  0.136436364  0.9996423           NaN  0.8008347
  0.9595960  0.141485859  0.9996423           NaN  0.8008347
  0.9595960  0.146535354  0.9996423           NaN  0.8008347
  0.9595960  0.151584848  0.9996423           NaN  0.8008347
  0.9595960  0.156634343  0.9996423           NaN  0.8008347
  0.9595960  0.161683838  0.9996423           NaN  0.8008347
  0.9595960  0.166733333  0.9996423           NaN  0.8008347
  0.9595960  0.171782828  0.9996423           NaN  0.8008347
  0.9595960  0.176832323  0.9996423           NaN  0.8008347
  0.9595960  0.181881818  0.9996423           NaN  0.8008347
  0.9595960  0.186931313  0.9996423           NaN  0.8008347
  0.9595960  0.191980808  0.9996423           NaN  0.8008347
  0.9595960  0.197030303  0.9996423           NaN  0.8008347
  0.9595960  0.202079798  0.9996423           NaN  0.8008347
  0.9595960  0.207129293  0.9996423           NaN  0.8008347
  0.9595960  0.212178788  0.9996423           NaN  0.8008347
  0.9595960  0.217228283  0.9996423           NaN  0.8008347
  0.9595960  0.222277778  0.9996423           NaN  0.8008347
  0.9595960  0.227327273  0.9996423           NaN  0.8008347
  0.9595960  0.232376768  0.9996423           NaN  0.8008347
  0.9595960  0.237426263  0.9996423           NaN  0.8008347
  0.9595960  0.242475758  0.9996423           NaN  0.8008347
  0.9595960  0.247525253  0.9996423           NaN  0.8008347
  0.9595960  0.252574747  0.9996423           NaN  0.8008347
  0.9595960  0.257624242  0.9996423           NaN  0.8008347
  0.9595960  0.262673737  0.9996423           NaN  0.8008347
  0.9595960  0.267723232  0.9996423           NaN  0.8008347
  0.9595960  0.272772727  0.9996423           NaN  0.8008347
  0.9595960  0.277822222  0.9996423           NaN  0.8008347
  0.9595960  0.282871717  0.9996423           NaN  0.8008347
  0.9595960  0.287921212  0.9996423           NaN  0.8008347
  0.9595960  0.292970707  0.9996423           NaN  0.8008347
  0.9595960  0.298020202  0.9996423           NaN  0.8008347
  0.9595960  0.303069697  0.9996423           NaN  0.8008347
  0.9595960  0.308119192  0.9996423           NaN  0.8008347
  0.9595960  0.313168687  0.9996423           NaN  0.8008347
  0.9595960  0.318218182  0.9996423           NaN  0.8008347
  0.9595960  0.323267677  0.9996423           NaN  0.8008347
  0.9595960  0.328317172  0.9996423           NaN  0.8008347
  0.9595960  0.333366667  0.9996423           NaN  0.8008347
  0.9595960  0.338416162  0.9996423           NaN  0.8008347
  0.9595960  0.343465657  0.9996423           NaN  0.8008347
  0.9595960  0.348515152  0.9996423           NaN  0.8008347
  0.9595960  0.353564646  0.9996423           NaN  0.8008347
  0.9595960  0.358614141  0.9996423           NaN  0.8008347
  0.9595960  0.363663636  0.9996423           NaN  0.8008347
  0.9595960  0.368713131  0.9996423           NaN  0.8008347
  0.9595960  0.373762626  0.9996423           NaN  0.8008347
  0.9595960  0.378812121  0.9996423           NaN  0.8008347
  0.9595960  0.383861616  0.9996423           NaN  0.8008347
  0.9595960  0.388911111  0.9996423           NaN  0.8008347
  0.9595960  0.393960606  0.9996423           NaN  0.8008347
  0.9595960  0.399010101  0.9996423           NaN  0.8008347
  0.9595960  0.404059596  0.9996423           NaN  0.8008347
  0.9595960  0.409109091  0.9996423           NaN  0.8008347
  0.9595960  0.414158586  0.9996423           NaN  0.8008347
  0.9595960  0.419208081  0.9996423           NaN  0.8008347
  0.9595960  0.424257576  0.9996423           NaN  0.8008347
  0.9595960  0.429307071  0.9996423           NaN  0.8008347
  0.9595960  0.434356566  0.9996423           NaN  0.8008347
  0.9595960  0.439406061  0.9996423           NaN  0.8008347
  0.9595960  0.444455556  0.9996423           NaN  0.8008347
  0.9595960  0.449505051  0.9996423           NaN  0.8008347
  0.9595960  0.454554545  0.9996423           NaN  0.8008347
  0.9595960  0.459604040  0.9996423           NaN  0.8008347
  0.9595960  0.464653535  0.9996423           NaN  0.8008347
  0.9595960  0.469703030  0.9996423           NaN  0.8008347
  0.9595960  0.474752525  0.9996423           NaN  0.8008347
  0.9595960  0.479802020  0.9996423           NaN  0.8008347
  0.9595960  0.484851515  0.9996423           NaN  0.8008347
  0.9595960  0.489901010  0.9996423           NaN  0.8008347
  0.9595960  0.494950505  0.9996423           NaN  0.8008347
  0.9595960  0.500000000  0.9996423           NaN  0.8008347
  0.9646465  0.000100000  1.0155213  0.0100352544  0.8122813
  0.9646465  0.005149495  1.0046164  0.0109072762  0.8040469
  0.9646465  0.010198990  0.9991281  0.0109838814  0.7999540
  0.9646465  0.015248485  0.9965774  0.0112307028  0.7981812
  0.9646465  0.020297980  0.9953636  0.0119425992  0.7976454
  0.9646465  0.025347475  0.9955359  0.0118981931  0.7980289
  0.9646465  0.030396970  0.9968232  0.0095776334  0.7991083
  0.9646465  0.035446465  0.9981190  0.0070035760  0.8000561
  0.9646465  0.040495960  0.9989221  0.0050837169  0.8005646
  0.9646465  0.045545455  0.9994010  0.0028750818  0.8008204
  0.9646465  0.050594949  0.9995677  0.0017597266  0.8008501
  0.9646465  0.055644444  0.9996404  0.0016152475  0.8008582
  0.9646465  0.060693939  0.9996660  0.0001459802  0.8008566
  0.9646465  0.065743434  0.9996460  0.0001281331  0.8008394
  0.9646465  0.070792929  0.9996423           NaN  0.8008347
  0.9646465  0.075842424  0.9996423           NaN  0.8008347
  0.9646465  0.080891919  0.9996423           NaN  0.8008347
  0.9646465  0.085941414  0.9996423           NaN  0.8008347
  0.9646465  0.090990909  0.9996423           NaN  0.8008347
  0.9646465  0.096040404  0.9996423           NaN  0.8008347
  0.9646465  0.101089899  0.9996423           NaN  0.8008347
  0.9646465  0.106139394  0.9996423           NaN  0.8008347
  0.9646465  0.111188889  0.9996423           NaN  0.8008347
  0.9646465  0.116238384  0.9996423           NaN  0.8008347
  0.9646465  0.121287879  0.9996423           NaN  0.8008347
  0.9646465  0.126337374  0.9996423           NaN  0.8008347
  0.9646465  0.131386869  0.9996423           NaN  0.8008347
  0.9646465  0.136436364  0.9996423           NaN  0.8008347
  0.9646465  0.141485859  0.9996423           NaN  0.8008347
  0.9646465  0.146535354  0.9996423           NaN  0.8008347
  0.9646465  0.151584848  0.9996423           NaN  0.8008347
  0.9646465  0.156634343  0.9996423           NaN  0.8008347
  0.9646465  0.161683838  0.9996423           NaN  0.8008347
  0.9646465  0.166733333  0.9996423           NaN  0.8008347
  0.9646465  0.171782828  0.9996423           NaN  0.8008347
  0.9646465  0.176832323  0.9996423           NaN  0.8008347
  0.9646465  0.181881818  0.9996423           NaN  0.8008347
  0.9646465  0.186931313  0.9996423           NaN  0.8008347
  0.9646465  0.191980808  0.9996423           NaN  0.8008347
  0.9646465  0.197030303  0.9996423           NaN  0.8008347
  0.9646465  0.202079798  0.9996423           NaN  0.8008347
  0.9646465  0.207129293  0.9996423           NaN  0.8008347
  0.9646465  0.212178788  0.9996423           NaN  0.8008347
  0.9646465  0.217228283  0.9996423           NaN  0.8008347
  0.9646465  0.222277778  0.9996423           NaN  0.8008347
  0.9646465  0.227327273  0.9996423           NaN  0.8008347
  0.9646465  0.232376768  0.9996423           NaN  0.8008347
  0.9646465  0.237426263  0.9996423           NaN  0.8008347
  0.9646465  0.242475758  0.9996423           NaN  0.8008347
  0.9646465  0.247525253  0.9996423           NaN  0.8008347
  0.9646465  0.252574747  0.9996423           NaN  0.8008347
  0.9646465  0.257624242  0.9996423           NaN  0.8008347
  0.9646465  0.262673737  0.9996423           NaN  0.8008347
  0.9646465  0.267723232  0.9996423           NaN  0.8008347
  0.9646465  0.272772727  0.9996423           NaN  0.8008347
  0.9646465  0.277822222  0.9996423           NaN  0.8008347
  0.9646465  0.282871717  0.9996423           NaN  0.8008347
  0.9646465  0.287921212  0.9996423           NaN  0.8008347
  0.9646465  0.292970707  0.9996423           NaN  0.8008347
  0.9646465  0.298020202  0.9996423           NaN  0.8008347
  0.9646465  0.303069697  0.9996423           NaN  0.8008347
  0.9646465  0.308119192  0.9996423           NaN  0.8008347
  0.9646465  0.313168687  0.9996423           NaN  0.8008347
  0.9646465  0.318218182  0.9996423           NaN  0.8008347
  0.9646465  0.323267677  0.9996423           NaN  0.8008347
  0.9646465  0.328317172  0.9996423           NaN  0.8008347
  0.9646465  0.333366667  0.9996423           NaN  0.8008347
  0.9646465  0.338416162  0.9996423           NaN  0.8008347
  0.9646465  0.343465657  0.9996423           NaN  0.8008347
  0.9646465  0.348515152  0.9996423           NaN  0.8008347
  0.9646465  0.353564646  0.9996423           NaN  0.8008347
  0.9646465  0.358614141  0.9996423           NaN  0.8008347
  0.9646465  0.363663636  0.9996423           NaN  0.8008347
  0.9646465  0.368713131  0.9996423           NaN  0.8008347
  0.9646465  0.373762626  0.9996423           NaN  0.8008347
  0.9646465  0.378812121  0.9996423           NaN  0.8008347
  0.9646465  0.383861616  0.9996423           NaN  0.8008347
  0.9646465  0.388911111  0.9996423           NaN  0.8008347
  0.9646465  0.393960606  0.9996423           NaN  0.8008347
  0.9646465  0.399010101  0.9996423           NaN  0.8008347
  0.9646465  0.404059596  0.9996423           NaN  0.8008347
  0.9646465  0.409109091  0.9996423           NaN  0.8008347
  0.9646465  0.414158586  0.9996423           NaN  0.8008347
  0.9646465  0.419208081  0.9996423           NaN  0.8008347
  0.9646465  0.424257576  0.9996423           NaN  0.8008347
  0.9646465  0.429307071  0.9996423           NaN  0.8008347
  0.9646465  0.434356566  0.9996423           NaN  0.8008347
  0.9646465  0.439406061  0.9996423           NaN  0.8008347
  0.9646465  0.444455556  0.9996423           NaN  0.8008347
  0.9646465  0.449505051  0.9996423           NaN  0.8008347
  0.9646465  0.454554545  0.9996423           NaN  0.8008347
  0.9646465  0.459604040  0.9996423           NaN  0.8008347
  0.9646465  0.464653535  0.9996423           NaN  0.8008347
  0.9646465  0.469703030  0.9996423           NaN  0.8008347
  0.9646465  0.474752525  0.9996423           NaN  0.8008347
  0.9646465  0.479802020  0.9996423           NaN  0.8008347
  0.9646465  0.484851515  0.9996423           NaN  0.8008347
  0.9646465  0.489901010  0.9996423           NaN  0.8008347
  0.9646465  0.494950505  0.9996423           NaN  0.8008347
  0.9646465  0.500000000  0.9996423           NaN  0.8008347
  0.9696970  0.000100000  1.0155213  0.0100352544  0.8122814
  0.9696970  0.005149495  1.0045752  0.0109098430  0.8040172
  0.9696970  0.010198990  0.9990908  0.0109832489  0.7999234
  0.9696970  0.015248485  0.9965487  0.0112389519  0.7981664
  0.9696970  0.020297980  0.9953533  0.0119560262  0.7976416
  0.9696970  0.025347475  0.9955599  0.0118601237  0.7980519
  0.9696970  0.030396970  0.9968677  0.0094952527  0.7991431
  0.9696970  0.035446465  0.9981552  0.0069125101  0.8000821
  0.9696970  0.040495960  0.9989478  0.0050119305  0.8005792
  0.9696970  0.045545455  0.9994165  0.0027585022  0.8008276
  0.9696970  0.050594949  0.9995719  0.0017522535  0.8008494
  0.9696970  0.055644444  0.9996436  0.0016139687  0.8008584
  0.9696970  0.060693939  0.9996636  0.0001281323  0.8008534
  0.9696970  0.065743434  0.9996450  0.0001281323  0.8008384
  0.9696970  0.070792929  0.9996423           NaN  0.8008347
  0.9696970  0.075842424  0.9996423           NaN  0.8008347
  0.9696970  0.080891919  0.9996423           NaN  0.8008347
  0.9696970  0.085941414  0.9996423           NaN  0.8008347
  0.9696970  0.090990909  0.9996423           NaN  0.8008347
  0.9696970  0.096040404  0.9996423           NaN  0.8008347
  0.9696970  0.101089899  0.9996423           NaN  0.8008347
  0.9696970  0.106139394  0.9996423           NaN  0.8008347
  0.9696970  0.111188889  0.9996423           NaN  0.8008347
  0.9696970  0.116238384  0.9996423           NaN  0.8008347
  0.9696970  0.121287879  0.9996423           NaN  0.8008347
  0.9696970  0.126337374  0.9996423           NaN  0.8008347
  0.9696970  0.131386869  0.9996423           NaN  0.8008347
  0.9696970  0.136436364  0.9996423           NaN  0.8008347
  0.9696970  0.141485859  0.9996423           NaN  0.8008347
  0.9696970  0.146535354  0.9996423           NaN  0.8008347
  0.9696970  0.151584848  0.9996423           NaN  0.8008347
  0.9696970  0.156634343  0.9996423           NaN  0.8008347
  0.9696970  0.161683838  0.9996423           NaN  0.8008347
  0.9696970  0.166733333  0.9996423           NaN  0.8008347
  0.9696970  0.171782828  0.9996423           NaN  0.8008347
  0.9696970  0.176832323  0.9996423           NaN  0.8008347
  0.9696970  0.181881818  0.9996423           NaN  0.8008347
  0.9696970  0.186931313  0.9996423           NaN  0.8008347
  0.9696970  0.191980808  0.9996423           NaN  0.8008347
  0.9696970  0.197030303  0.9996423           NaN  0.8008347
  0.9696970  0.202079798  0.9996423           NaN  0.8008347
  0.9696970  0.207129293  0.9996423           NaN  0.8008347
  0.9696970  0.212178788  0.9996423           NaN  0.8008347
  0.9696970  0.217228283  0.9996423           NaN  0.8008347
  0.9696970  0.222277778  0.9996423           NaN  0.8008347
  0.9696970  0.227327273  0.9996423           NaN  0.8008347
  0.9696970  0.232376768  0.9996423           NaN  0.8008347
  0.9696970  0.237426263  0.9996423           NaN  0.8008347
  0.9696970  0.242475758  0.9996423           NaN  0.8008347
  0.9696970  0.247525253  0.9996423           NaN  0.8008347
  0.9696970  0.252574747  0.9996423           NaN  0.8008347
  0.9696970  0.257624242  0.9996423           NaN  0.8008347
  0.9696970  0.262673737  0.9996423           NaN  0.8008347
  0.9696970  0.267723232  0.9996423           NaN  0.8008347
  0.9696970  0.272772727  0.9996423           NaN  0.8008347
  0.9696970  0.277822222  0.9996423           NaN  0.8008347
  0.9696970  0.282871717  0.9996423           NaN  0.8008347
  0.9696970  0.287921212  0.9996423           NaN  0.8008347
  0.9696970  0.292970707  0.9996423           NaN  0.8008347
  0.9696970  0.298020202  0.9996423           NaN  0.8008347
  0.9696970  0.303069697  0.9996423           NaN  0.8008347
  0.9696970  0.308119192  0.9996423           NaN  0.8008347
  0.9696970  0.313168687  0.9996423           NaN  0.8008347
  0.9696970  0.318218182  0.9996423           NaN  0.8008347
  0.9696970  0.323267677  0.9996423           NaN  0.8008347
  0.9696970  0.328317172  0.9996423           NaN  0.8008347
  0.9696970  0.333366667  0.9996423           NaN  0.8008347
  0.9696970  0.338416162  0.9996423           NaN  0.8008347
  0.9696970  0.343465657  0.9996423           NaN  0.8008347
  0.9696970  0.348515152  0.9996423           NaN  0.8008347
  0.9696970  0.353564646  0.9996423           NaN  0.8008347
  0.9696970  0.358614141  0.9996423           NaN  0.8008347
  0.9696970  0.363663636  0.9996423           NaN  0.8008347
  0.9696970  0.368713131  0.9996423           NaN  0.8008347
  0.9696970  0.373762626  0.9996423           NaN  0.8008347
  0.9696970  0.378812121  0.9996423           NaN  0.8008347
  0.9696970  0.383861616  0.9996423           NaN  0.8008347
  0.9696970  0.388911111  0.9996423           NaN  0.8008347
  0.9696970  0.393960606  0.9996423           NaN  0.8008347
  0.9696970  0.399010101  0.9996423           NaN  0.8008347
  0.9696970  0.404059596  0.9996423           NaN  0.8008347
  0.9696970  0.409109091  0.9996423           NaN  0.8008347
  0.9696970  0.414158586  0.9996423           NaN  0.8008347
  0.9696970  0.419208081  0.9996423           NaN  0.8008347
  0.9696970  0.424257576  0.9996423           NaN  0.8008347
  0.9696970  0.429307071  0.9996423           NaN  0.8008347
  0.9696970  0.434356566  0.9996423           NaN  0.8008347
  0.9696970  0.439406061  0.9996423           NaN  0.8008347
  0.9696970  0.444455556  0.9996423           NaN  0.8008347
  0.9696970  0.449505051  0.9996423           NaN  0.8008347
  0.9696970  0.454554545  0.9996423           NaN  0.8008347
  0.9696970  0.459604040  0.9996423           NaN  0.8008347
  0.9696970  0.464653535  0.9996423           NaN  0.8008347
  0.9696970  0.469703030  0.9996423           NaN  0.8008347
  0.9696970  0.474752525  0.9996423           NaN  0.8008347
  0.9696970  0.479802020  0.9996423           NaN  0.8008347
  0.9696970  0.484851515  0.9996423           NaN  0.8008347
  0.9696970  0.489901010  0.9996423           NaN  0.8008347
  0.9696970  0.494950505  0.9996423           NaN  0.8008347
  0.9696970  0.500000000  0.9996423           NaN  0.8008347
  0.9747475  0.000100000  1.0155214  0.0100352545  0.8122814
  0.9747475  0.005149495  1.0045338  0.0109126510  0.8039874
  0.9747475  0.010198990  0.9990539  0.0109824857  0.7998930
  0.9747475  0.015248485  0.9965205  0.0112468848  0.7981518
  0.9747475  0.020297980  0.9953430  0.0119715362  0.7976377
  0.9747475  0.025347475  0.9955855  0.0118177177  0.7980756
  0.9747475  0.030396970  0.9969127  0.0094106278  0.7991778
  0.9747475  0.035446465  0.9981903  0.0068344491  0.8001067
  0.9747475  0.040495960  0.9989731  0.0049401310  0.8005929
  0.9747475  0.045545455  0.9994300  0.0026454127  0.8008335
  0.9747475  0.050594949  0.9995761  0.0017453018  0.8008487
  0.9747475  0.055644444  0.9996465  0.0016112585  0.8008579
  0.9747475  0.060693939  0.9996622  0.0001281315  0.8008524
  0.9747475  0.065743434  0.9996440  0.0001895311  0.8008377
  0.9747475  0.070792929  0.9996423           NaN  0.8008347
  0.9747475  0.075842424  0.9996423           NaN  0.8008347
  0.9747475  0.080891919  0.9996423           NaN  0.8008347
  0.9747475  0.085941414  0.9996423           NaN  0.8008347
  0.9747475  0.090990909  0.9996423           NaN  0.8008347
  0.9747475  0.096040404  0.9996423           NaN  0.8008347
  0.9747475  0.101089899  0.9996423           NaN  0.8008347
  0.9747475  0.106139394  0.9996423           NaN  0.8008347
  0.9747475  0.111188889  0.9996423           NaN  0.8008347
  0.9747475  0.116238384  0.9996423           NaN  0.8008347
  0.9747475  0.121287879  0.9996423           NaN  0.8008347
  0.9747475  0.126337374  0.9996423           NaN  0.8008347
  0.9747475  0.131386869  0.9996423           NaN  0.8008347
  0.9747475  0.136436364  0.9996423           NaN  0.8008347
  0.9747475  0.141485859  0.9996423           NaN  0.8008347
  0.9747475  0.146535354  0.9996423           NaN  0.8008347
  0.9747475  0.151584848  0.9996423           NaN  0.8008347
  0.9747475  0.156634343  0.9996423           NaN  0.8008347
  0.9747475  0.161683838  0.9996423           NaN  0.8008347
  0.9747475  0.166733333  0.9996423           NaN  0.8008347
  0.9747475  0.171782828  0.9996423           NaN  0.8008347
  0.9747475  0.176832323  0.9996423           NaN  0.8008347
  0.9747475  0.181881818  0.9996423           NaN  0.8008347
  0.9747475  0.186931313  0.9996423           NaN  0.8008347
  0.9747475  0.191980808  0.9996423           NaN  0.8008347
  0.9747475  0.197030303  0.9996423           NaN  0.8008347
  0.9747475  0.202079798  0.9996423           NaN  0.8008347
  0.9747475  0.207129293  0.9996423           NaN  0.8008347
  0.9747475  0.212178788  0.9996423           NaN  0.8008347
  0.9747475  0.217228283  0.9996423           NaN  0.8008347
  0.9747475  0.222277778  0.9996423           NaN  0.8008347
  0.9747475  0.227327273  0.9996423           NaN  0.8008347
  0.9747475  0.232376768  0.9996423           NaN  0.8008347
  0.9747475  0.237426263  0.9996423           NaN  0.8008347
  0.9747475  0.242475758  0.9996423           NaN  0.8008347
  0.9747475  0.247525253  0.9996423           NaN  0.8008347
  0.9747475  0.252574747  0.9996423           NaN  0.8008347
  0.9747475  0.257624242  0.9996423           NaN  0.8008347
  0.9747475  0.262673737  0.9996423           NaN  0.8008347
  0.9747475  0.267723232  0.9996423           NaN  0.8008347
  0.9747475  0.272772727  0.9996423           NaN  0.8008347
  0.9747475  0.277822222  0.9996423           NaN  0.8008347
  0.9747475  0.282871717  0.9996423           NaN  0.8008347
  0.9747475  0.287921212  0.9996423           NaN  0.8008347
  0.9747475  0.292970707  0.9996423           NaN  0.8008347
  0.9747475  0.298020202  0.9996423           NaN  0.8008347
  0.9747475  0.303069697  0.9996423           NaN  0.8008347
  0.9747475  0.308119192  0.9996423           NaN  0.8008347
  0.9747475  0.313168687  0.9996423           NaN  0.8008347
  0.9747475  0.318218182  0.9996423           NaN  0.8008347
  0.9747475  0.323267677  0.9996423           NaN  0.8008347
  0.9747475  0.328317172  0.9996423           NaN  0.8008347
  0.9747475  0.333366667  0.9996423           NaN  0.8008347
  0.9747475  0.338416162  0.9996423           NaN  0.8008347
  0.9747475  0.343465657  0.9996423           NaN  0.8008347
  0.9747475  0.348515152  0.9996423           NaN  0.8008347
  0.9747475  0.353564646  0.9996423           NaN  0.8008347
  0.9747475  0.358614141  0.9996423           NaN  0.8008347
  0.9747475  0.363663636  0.9996423           NaN  0.8008347
  0.9747475  0.368713131  0.9996423           NaN  0.8008347
  0.9747475  0.373762626  0.9996423           NaN  0.8008347
  0.9747475  0.378812121  0.9996423           NaN  0.8008347
  0.9747475  0.383861616  0.9996423           NaN  0.8008347
  0.9747475  0.388911111  0.9996423           NaN  0.8008347
  0.9747475  0.393960606  0.9996423           NaN  0.8008347
  0.9747475  0.399010101  0.9996423           NaN  0.8008347
  0.9747475  0.404059596  0.9996423           NaN  0.8008347
  0.9747475  0.409109091  0.9996423           NaN  0.8008347
  0.9747475  0.414158586  0.9996423           NaN  0.8008347
  0.9747475  0.419208081  0.9996423           NaN  0.8008347
  0.9747475  0.424257576  0.9996423           NaN  0.8008347
  0.9747475  0.429307071  0.9996423           NaN  0.8008347
  0.9747475  0.434356566  0.9996423           NaN  0.8008347
  0.9747475  0.439406061  0.9996423           NaN  0.8008347
  0.9747475  0.444455556  0.9996423           NaN  0.8008347
  0.9747475  0.449505051  0.9996423           NaN  0.8008347
  0.9747475  0.454554545  0.9996423           NaN  0.8008347
  0.9747475  0.459604040  0.9996423           NaN  0.8008347
  0.9747475  0.464653535  0.9996423           NaN  0.8008347
  0.9747475  0.469703030  0.9996423           NaN  0.8008347
  0.9747475  0.474752525  0.9996423           NaN  0.8008347
  0.9747475  0.479802020  0.9996423           NaN  0.8008347
  0.9747475  0.484851515  0.9996423           NaN  0.8008347
  0.9747475  0.489901010  0.9996423           NaN  0.8008347
  0.9747475  0.494950505  0.9996423           NaN  0.8008347
  0.9747475  0.500000000  0.9996423           NaN  0.8008347
  0.9797980  0.000100000  1.0155214  0.0100352547  0.8122814
  0.9797980  0.005149495  1.0044924  0.0109156329  0.8039576
  0.9797980  0.010198990  0.9990167  0.0109827572  0.7998622
  0.9797980  0.015248485  0.9964928  0.0112545834  0.7981374
  0.9797980  0.020297980  0.9953331  0.0119866478  0.7976341
  0.9797980  0.025347475  0.9956121  0.0117723093  0.7981002
  0.9797980  0.030396970  0.9969585  0.0093224636  0.7992134
  0.9797980  0.035446465  0.9982255  0.0067569962  0.8001312
  0.9797980  0.040495960  0.9989988  0.0048635203  0.8006066
  0.9797980  0.045545455  0.9994432  0.0025361630  0.8008393
  0.9797980  0.050594949  0.9995804  0.0017380285  0.8008479
  0.9797980  0.055644444  0.9996495  0.0016083709  0.8008574
  0.9797980  0.060693939  0.9996609  0.0001281307  0.8008514
  0.9797980  0.065743434  0.9996431  0.0001895299  0.8008371
  0.9797980  0.070792929  0.9996423           NaN  0.8008347
  0.9797980  0.075842424  0.9996423           NaN  0.8008347
  0.9797980  0.080891919  0.9996423           NaN  0.8008347
  0.9797980  0.085941414  0.9996423           NaN  0.8008347
  0.9797980  0.090990909  0.9996423           NaN  0.8008347
  0.9797980  0.096040404  0.9996423           NaN  0.8008347
  0.9797980  0.101089899  0.9996423           NaN  0.8008347
  0.9797980  0.106139394  0.9996423           NaN  0.8008347
  0.9797980  0.111188889  0.9996423           NaN  0.8008347
  0.9797980  0.116238384  0.9996423           NaN  0.8008347
  0.9797980  0.121287879  0.9996423           NaN  0.8008347
  0.9797980  0.126337374  0.9996423           NaN  0.8008347
  0.9797980  0.131386869  0.9996423           NaN  0.8008347
  0.9797980  0.136436364  0.9996423           NaN  0.8008347
  0.9797980  0.141485859  0.9996423           NaN  0.8008347
  0.9797980  0.146535354  0.9996423           NaN  0.8008347
  0.9797980  0.151584848  0.9996423           NaN  0.8008347
  0.9797980  0.156634343  0.9996423           NaN  0.8008347
  0.9797980  0.161683838  0.9996423           NaN  0.8008347
  0.9797980  0.166733333  0.9996423           NaN  0.8008347
  0.9797980  0.171782828  0.9996423           NaN  0.8008347
  0.9797980  0.176832323  0.9996423           NaN  0.8008347
  0.9797980  0.181881818  0.9996423           NaN  0.8008347
  0.9797980  0.186931313  0.9996423           NaN  0.8008347
  0.9797980  0.191980808  0.9996423           NaN  0.8008347
  0.9797980  0.197030303  0.9996423           NaN  0.8008347
  0.9797980  0.202079798  0.9996423           NaN  0.8008347
  0.9797980  0.207129293  0.9996423           NaN  0.8008347
  0.9797980  0.212178788  0.9996423           NaN  0.8008347
  0.9797980  0.217228283  0.9996423           NaN  0.8008347
  0.9797980  0.222277778  0.9996423           NaN  0.8008347
  0.9797980  0.227327273  0.9996423           NaN  0.8008347
  0.9797980  0.232376768  0.9996423           NaN  0.8008347
  0.9797980  0.237426263  0.9996423           NaN  0.8008347
  0.9797980  0.242475758  0.9996423           NaN  0.8008347
  0.9797980  0.247525253  0.9996423           NaN  0.8008347
  0.9797980  0.252574747  0.9996423           NaN  0.8008347
  0.9797980  0.257624242  0.9996423           NaN  0.8008347
  0.9797980  0.262673737  0.9996423           NaN  0.8008347
  0.9797980  0.267723232  0.9996423           NaN  0.8008347
  0.9797980  0.272772727  0.9996423           NaN  0.8008347
  0.9797980  0.277822222  0.9996423           NaN  0.8008347
  0.9797980  0.282871717  0.9996423           NaN  0.8008347
  0.9797980  0.287921212  0.9996423           NaN  0.8008347
