glmnet 

3836 samples
 256 predictor

No pre-processing
Resampling: Cross-Validated (10 fold) 
Summary of sample sizes: 3452, 3452, 3452, 3453, 3454, 3453, ... 
Resampling results across tuning parameters:

  alpha      lambda       RMSE      Rsquared     MAE     
  0.5202020  0.328317172  24.91632  0.009999644  19.93054
  0.5202020  0.333366667  24.91153  0.010028324  19.92626
  0.5202020  0.338416162  24.90681  0.010057135  19.92198
  0.5202020  0.343465657  24.90213  0.010086501  19.91768
  0.5202020  0.348515152  24.89750  0.010115952  19.91341
  0.5202020  0.353564646  24.89296  0.010144141  19.90924
  0.5202020  0.358614141  24.88849  0.010171520  19.90510
  0.5202020  0.363663636  24.88409  0.010197942  19.90105
  0.5202020  0.368713131  24.87975  0.010224295  19.89709
  0.5202020  0.373762626  24.87550  0.010249513  19.89317
  0.5202020  0.378812121  24.87135  0.010273013  19.88928
  0.5202020  0.383861616  24.86726  0.010295875  19.88545
  0.5202020  0.388911111  24.86323  0.010319008  19.88171
  0.5202020  0.393960606  24.85924  0.010342768  19.87806
  0.5202020  0.399010101  24.85533  0.010366305  19.87452
  0.5202020  0.404059596  24.85149  0.010389493  19.87112
  0.5202020  0.409109091  24.84771  0.010414065  19.86778
  0.5202020  0.414158586  24.84400  0.010437858  19.86450
  0.5202020  0.419208081  24.84037  0.010459774  19.86128
  0.5202020  0.424257576  24.83681  0.010480224  19.85805
  0.5202020  0.429307071  24.83325  0.010502247  19.85481
  0.5202020  0.434356566  24.82975  0.010522718  19.85163
  0.5202020  0.439406061  24.82630  0.010543282  19.84851
  0.5202020  0.444455556  24.82292  0.010563730  19.84548
  0.5202020  0.449505051  24.81958  0.010584743  19.84251
  0.5202020  0.454554545  24.81629  0.010606883  19.83959
  0.5202020  0.459604040  24.81304  0.010628697  19.83670
  0.5202020  0.464653535  24.80985  0.010650264  19.83385
  0.5202020  0.469703030  24.80667  0.010672653  19.83101
  0.5202020  0.474752525  24.80354  0.010694319  19.82820
  0.5202020  0.479802020  24.80052  0.010712167  19.82558
  0.5202020  0.484851515  24.79757  0.010728618  19.82301
  0.5202020  0.489901010  24.79466  0.010744659  19.82049
  0.5202020  0.494950505  24.79178  0.010760774  19.81799
  0.5202020  0.500000000  24.78893  0.010777295  19.81557
  0.5252525  0.000100000  25.35920  0.008838000  20.29007
  0.5252525  0.005149495  25.35920  0.008838000  20.29007
  0.5252525  0.010198990  25.35017  0.008849593  20.28329
  0.5252525  0.015248485  25.34067  0.008860805  20.27612
  0.5252525  0.020297980  25.33124  0.008872601  20.26904
  0.5252525  0.025347475  25.32190  0.008885264  20.26204
  0.5252525  0.030396970  25.31263  0.008898644  20.25506
  0.5252525  0.035446465  25.30345  0.008911834  20.24807
  0.5252525  0.040495960  25.29434  0.008924641  20.24116
  0.5252525  0.045545455  25.28530  0.008938289  20.23425
  0.5252525  0.050594949  25.27632  0.008953213  20.22740
  0.5252525  0.055644444  25.26742  0.008968242  20.22060
  0.5252525  0.060693939  25.25866  0.008983713  20.21386
  0.5252525  0.065743434  25.25002  0.008998857  20.20726
  0.5252525  0.070792929  25.24152  0.009013100  20.20066
  0.5252525  0.075842424  25.23315  0.009027205  20.19407
  0.5252525  0.080891919  25.22468  0.009042318  20.18743
  0.5252525  0.085941414  25.21633  0.009058211  20.18100
  0.5252525  0.090990909  25.20819  0.009074861  20.17464
  0.5252525  0.096040404  25.20017  0.009090720  20.16833
  0.5252525  0.101089899  25.19220  0.009106186  20.16199
  0.5252525  0.106139394  25.18432  0.009121516  20.15565
  0.5252525  0.111188889  25.17646  0.009138059  20.14932
  0.5252525  0.116238384  25.16870  0.009154789  20.14298
  0.5252525  0.121287879  25.16098  0.009172918  20.13669
  0.5252525  0.126337374  25.15336  0.009190347  20.13044
  0.5252525  0.131386869  25.14584  0.009207957  20.12421
  0.5252525  0.136436364  25.13848  0.009223798  20.11806
  0.5252525  0.141485859  25.13133  0.009236050  20.11203
  0.5252525  0.146535354  25.12429  0.009248074  20.10614
  0.5252525  0.151584848  25.11737  0.009259389  20.10038
  0.5252525  0.156634343  25.11055  0.009270259  20.09464
  0.5252525  0.161683838  25.10384  0.009280540  20.08904
  0.5252525  0.166733333  25.09725  0.009289954  20.08349
  0.5252525  0.171782828  25.09072  0.009301329  20.07801
  0.5252525  0.176832323  25.08424  0.009312964  20.07258
  0.5252525  0.181881818  25.07785  0.009324888  20.06733
  0.5252525  0.186931313  25.07148  0.009337836  20.06212
  0.5252525  0.191980808  25.06520  0.009350581  20.05697
  0.5252525  0.197030303  25.05897  0.009363910  20.05185
  0.5252525  0.202079798  25.05279  0.009377601  20.04672
  0.5252525  0.207129293  25.04664  0.009393381  20.04150
  0.5252525  0.212178788  25.04055  0.009408714  20.03639
  0.5252525  0.217228283  25.03456  0.009423238  20.03140
  0.5252525  0.222277778  25.02851  0.009441483  20.02635
  0.5252525  0.227327273  25.02244  0.009462691  20.02126
  0.5252525  0.232376768  25.01645  0.009484183  20.01623
  0.5252525  0.237426263  25.01049  0.009507321  20.01119
  0.5252525  0.242475758  25.00457  0.009531713  20.00616
  0.5252525  0.247525253  24.99869  0.009557202  20.00109
  0.5252525  0.252574747  24.99288  0.009583138  19.99607
  0.5252525  0.257624242  24.98715  0.009609200  19.99111
  0.5252525  0.262673737  24.98145  0.009636728  19.98621
  0.5252525  0.267723232  24.97586  0.009663046  19.98144
  0.5252525  0.272772727  24.97031  0.009691313  19.97662
  0.5252525  0.277822222  24.96482  0.009720167  19.97188
  0.5252525  0.282871717  24.95946  0.009748179  19.96729
  0.5252525  0.287921212  24.95416  0.009776388  19.96286
  0.5252525  0.292970707  24.94891  0.009805521  19.95846
  0.5252525  0.298020202  24.94373  0.009832828  19.95408
  0.5252525  0.303069697  24.93856  0.009862177  19.94968
  0.5252525  0.308119192  24.93341  0.009893128  19.94533
  0.5252525  0.313168687  24.92830  0.009924687  19.94098
  0.5252525  0.318218182  24.92322  0.009957277  19.93660
  0.5252525  0.323267677  24.91825  0.009988763  19.93225
  0.5252525  0.328317172  24.91339  0.010017847  19.92792
  0.5252525  0.333366667  24.90860  0.010046869  19.92361
  0.5252525  0.338416162  24.90386  0.010076247  19.91928
  0.5252525  0.343465657  24.89917  0.010106123  19.91495
  0.5252525  0.348515152  24.89455  0.010135028  19.91071
  0.5252525  0.353564646  24.89001  0.010163114  19.90650
  0.5252525  0.358614141  24.88555  0.010189864  19.90239
  0.5252525  0.363663636  24.88116  0.010216461  19.89836
  0.5252525  0.368713131  24.87683  0.010242727  19.89440
  0.5252525  0.373762626  24.87262  0.010266522  19.89046
  0.5252525  0.378812121  24.86847  0.010289835  19.88658
  0.5252525  0.383861616  24.86438  0.010313093  19.88276
  0.5252525  0.388911111  24.86034  0.010336743  19.87906
  0.5252525  0.393960606  24.85637  0.010360796  19.87546
  0.5252525  0.399010101  24.85246  0.010384207  19.87198
  0.5252525  0.404059596  24.84865  0.010408625  19.86862
  0.5252525  0.409109091  24.84489  0.010432871  19.86528
  0.5252525  0.414158586  24.84119  0.010456019  19.86201
  0.5252525  0.419208081  24.83760  0.010476206  19.85877
  0.5252525  0.424257576  24.83400  0.010498282  19.85549
  0.5252525  0.429307071  24.83045  0.010519238  19.85227
  0.5252525  0.434356566  24.82696  0.010540010  19.84911
  0.5252525  0.439406061  24.82353  0.010560630  19.84602
  0.5252525  0.444455556  24.82016  0.010581654  19.84303
  0.5252525  0.449505051  24.81683  0.010603971  19.84006
  0.5252525  0.454554545  24.81354  0.010626091  19.83715
  0.5252525  0.459604040  24.81031  0.010647808  19.83426
  0.5252525  0.464653535  24.80711  0.010670306  19.83140
  0.5252525  0.469703030  24.80394  0.010692344  19.82855
  0.5252525  0.474752525  24.80087  0.010710795  19.82589
  0.5252525  0.479802020  24.79789  0.010727433  19.82329
  0.5252525  0.484851515  24.79495  0.010743634  19.82073
  0.5252525  0.489901010  24.79204  0.010759891  19.81821
  0.5252525  0.494950505  24.78916  0.010776592  19.81576
  0.5252525  0.500000000  24.78633  0.010792642  19.81332
  0.5303030  0.000100000  25.35921  0.008838004  20.29007
  0.5303030  0.005149495  25.35921  0.008838004  20.29007
  0.5303030  0.010198990  25.34999  0.008849831  20.28316
  0.5303030  0.015248485  25.34041  0.008861137  20.27592
  0.5303030  0.020297980  25.33090  0.008873126  20.26878
  0.5303030  0.025347475  25.32147  0.008885923  20.26171
  0.5303030  0.030396970  25.31212  0.008899428  20.25467
  0.5303030  0.035446465  25.30286  0.008912722  20.24763
  0.5303030  0.040495960  25.29367  0.008925700  20.24065
  0.5303030  0.045545455  25.28456  0.008939492  20.23368
  0.5303030  0.050594949  25.27549  0.008954710  20.22677
  0.5303030  0.055644444  25.26653  0.008969820  20.21992
  0.5303030  0.060693939  25.25770  0.008985538  20.21313
  0.5303030  0.065743434  25.24899  0.009000727  20.20647
  0.5303030  0.070792929  25.24044  0.009014975  20.19981
  0.5303030  0.075842424  25.23198  0.009029397  20.19315
  0.5303030  0.080891919  25.22343  0.009044705  20.18647
  0.5303030  0.085941414  25.21504  0.009060953  20.18000
  0.5303030  0.090990909  25.20685  0.009077773  20.17359
  0.5303030  0.096040404  25.19877  0.009093592  20.16722
  0.5303030  0.101089899  25.19074  0.009109152  20.16082
  0.5303030  0.106139394  25.18279  0.009124954  20.15442
  0.5303030  0.111188889  25.17489  0.009141323  20.14803
  0.5303030  0.116238384  25.16706  0.009158843  20.14165
  0.5303030  0.121287879  25.15927  0.009177228  20.13530
  0.5303030  0.126337374  25.15162  0.009194493  20.12900
  0.5303030  0.131386869  25.14405  0.009212349  20.12273
  0.5303030  0.136436364  25.13668  0.009227222  20.11655
  0.5303030  0.141485859  25.12950  0.009239296  20.11050
  0.5303030  0.146535354  25.12243  0.009251338  20.10459
  0.5303030  0.151584848  25.11547  0.009262556  20.09879
  0.5303030  0.156634343  25.10862  0.009273532  20.09302
  0.5303030  0.161683838  25.10189  0.009283553  20.08740
  0.5303030  0.166733333  25.09526  0.009293306  20.08181
  0.5303030  0.171782828  25.08868  0.009305231  20.07630
  0.5303030  0.176832323  25.08217  0.009316837  20.07085
  0.5303030  0.181881818  25.07572  0.009329370  20.06559
  0.5303030  0.186931313  25.06932  0.009342464  20.06036
  0.5303030  0.191980808  25.06301  0.009355385  20.05517
  0.5303030  0.197030303  25.05673  0.009369193  20.05001
  0.5303030  0.202079798  25.05050  0.009383808  20.04479
  0.5303030  0.207129293  25.04432  0.009399627  20.03955
  0.5303030  0.212178788  25.03821  0.009414593  20.03444
  0.5303030  0.217228283  25.03216  0.009430466  20.02941
  0.5303030  0.222277778  25.02604  0.009450327  20.02428
  0.5303030  0.227327273  25.01993  0.009472200  20.01915
  0.5303030  0.232376768  25.01391  0.009494358  20.01409
  0.5303030  0.237426263  25.00790  0.009518425  20.00899
  0.5303030  0.242475758  25.00195  0.009543378  20.00390
  0.5303030  0.247525253  24.99604  0.009569568  19.99880
  0.5303030  0.252574747  24.99023  0.009595196  19.99378
  0.5303030  0.257624242  24.98445  0.009622740  19.98877
  0.5303030  0.262673737  24.97874  0.009649902  19.98391
  0.5303030  0.267723232  24.97313  0.009677344  19.97907
  0.5303030  0.272772727  24.96754  0.009706302  19.97423
  0.5303030  0.277822222  24.96207  0.009735333  19.96951
  0.5303030  0.282871717  24.95670  0.009763249  19.96498
  0.5303030  0.287921212  24.95137  0.009792413  19.96053
  0.5303030  0.292970707  24.94613  0.009820180  19.95612
  0.5303030  0.298020202  24.94089  0.009849533  19.95167
  0.5303030  0.303069697  24.93569  0.009879923  19.94727
  0.5303030  0.308119192  24.93050  0.009911680  19.94286
  0.5303030  0.313168687  24.92537  0.009944055  19.93846
  0.5303030  0.318218182  24.92030  0.009977054  19.93405
  0.5303030  0.323267677  24.91535  0.010006807  19.92967
  0.5303030  0.328317172  24.91049  0.010036039  19.92532
  0.5303030  0.333366667  24.90569  0.010065459  19.92096
  0.5303030  0.338416162  24.90093  0.010095620  19.91658
  0.5303030  0.343465657  24.89624  0.010125381  19.91225
  0.5303030  0.348515152  24.89163  0.010153859  19.90801
  0.5303030  0.353564646  24.88710  0.010181264  19.90382
  0.5303030  0.358614141  24.88264  0.010208139  19.89973
  0.5303030  0.363663636  24.87824  0.010235048  19.89571
  0.5303030  0.368713131  24.87396  0.010259562  19.89173
  0.5303030  0.373762626  24.86976  0.010283365  19.88779
  0.5303030  0.378812121  24.86561  0.010306704  19.88390
  0.5303030  0.383861616  24.86153  0.010330236  19.88014
  0.5303030  0.388911111  24.85749  0.010354826  19.87646
  0.5303030  0.393960606  24.85353  0.010378493  19.87292
  0.5303030  0.399010101  24.84966  0.010402645  19.86952
  0.5303030  0.404059596  24.84585  0.010427412  19.86613
  0.5303030  0.409109091  24.84209  0.010451774  19.86280
  0.5303030  0.414158586  24.83845  0.010471765  19.85955
  0.5303030  0.419208081  24.83482  0.010493880  19.85624
  0.5303030  0.424257576  24.83122  0.010515395  19.85297
  0.5303030  0.429307071  24.82769  0.010536333  19.84977
  0.5303030  0.434356566  24.82421  0.010557163  19.84662
  0.5303030  0.439406061  24.82081  0.010578285  19.84361
  0.5303030  0.444455556  24.81743  0.010600624  19.84059
  0.5303030  0.449505051  24.81410  0.010623067  19.83765
  0.5303030  0.454554545  24.81084  0.010644924  19.83472
  0.5303030  0.459604040  24.80760  0.010667514  19.83184
  0.5303030  0.464653535  24.80439  0.010689953  19.82896
  0.5303030  0.469703030  24.80128  0.010709094  19.82624
  0.5303030  0.474752525  24.79826  0.010725925  19.82361
  0.5303030  0.479802020  24.79529  0.010742333  19.82103
  0.5303030  0.484851515  24.79235  0.010758733  19.81848
  0.5303030  0.489901010  24.78944  0.010775565  19.81600
  0.5303030  0.494950505  24.78658  0.010791839  19.81353
  0.5303030  0.500000000  24.78376  0.010807309  19.81115
  0.5353535  0.000100000  25.35921  0.008838009  20.29008
  0.5353535  0.005149495  25.35920  0.008838049  20.29007
  0.5353535  0.010198990  25.34981  0.008850072  20.28302
  0.5353535  0.015248485  25.34014  0.008861473  20.27572
  0.5353535  0.020297980  25.33055  0.008873653  20.26852
  0.5353535  0.025347475  25.32104  0.008886585  20.26139
  0.5353535  0.030396970  25.31161  0.008900220  20.25429
  0.5353535  0.035446465  25.30227  0.008913635  20.24718
  0.5353535  0.040495960  25.29300  0.008926760  20.24014
  0.5353535  0.045545455  25.28381  0.008940754  20.23311
  0.5353535  0.050594949  25.27467  0.008956210  20.22615
  0.5353535  0.055644444  25.26563  0.008971411  20.21923
  0.5353535  0.060693939  25.25674  0.008987359  20.21240
  0.5353535  0.065743434  25.24797  0.009002587  20.20568
  0.5353535  0.070792929  25.23935  0.009016923  20.19896
  0.5353535  0.075842424  25.23080  0.009031646  20.19223
  0.5353535  0.080891919  25.22218  0.009047126  20.18551
  0.5353535  0.085941414  25.21375  0.009063747  20.17900
  0.5353535  0.090990909  25.20551  0.009080550  20.17255
  0.5353535  0.096040404  25.19737  0.009096503  20.16611
  0.5353535  0.101089899  25.18928  0.009112178  20.15965
  0.5353535  0.106139394  25.18126  0.009128418  20.15320
  0.5353535  0.111188889  25.17330  0.009145079  20.14674
  0.5353535  0.116238384  25.16542  0.009162910  20.14032
  0.5353535  0.121287879  25.15758  0.009181471  20.13391
  0.5353535  0.126337374  25.14988  0.009198812  20.12756
  0.5353535  0.131386869  25.14228  0.009216351  20.12125
  0.5353535  0.136436364  25.13490  0.009230506  20.11504
  0.5353535  0.141485859  25.12768  0.009242583  20.10898
  0.5353535  0.146535354  25.12057  0.009254648  20.10305
  0.5353535  0.151584848  25.11358  0.009265832  20.09720
  0.5353535  0.156634343  25.10670  0.009276782  20.09142
  0.5353535  0.161683838  25.09994  0.009286510  20.08576
  0.5353535  0.166733333  25.09326  0.009297175  20.08014
  0.5353535  0.171782828  25.08665  0.009309134  20.07460
  0.5353535  0.176832323  25.08011  0.009320980  20.06917
  0.5353535  0.181881818  25.07361  0.009333995  20.06386
  0.5353535  0.186931313  25.06718  0.009347081  20.05860
  0.5353535  0.191980808  25.06082  0.009360341  20.05337
  0.5353535  0.197030303  25.05451  0.009374319  20.04816
  0.5353535  0.202079798  25.04823  0.009389947  20.04286
  0.5353535  0.207129293  25.04201  0.009405793  20.03762
  0.5353535  0.212178788  25.03589  0.009420569  20.03251
  0.5353535  0.217228283  25.02975  0.009438265  20.02739
  0.5353535  0.222277778  25.02356  0.009459591  20.02220
  0.5353535  0.227327273  25.01744  0.009481508  20.01707
  0.5353535  0.232376768  25.01136  0.009504729  20.01194
  0.5353535  0.237426263  25.00532  0.009529568  20.00680
  0.5353535  0.242475758  24.99934  0.009555390  20.00164
  0.5353535  0.247525253  24.99341  0.009581846  19.99653
  0.5353535  0.252574747  24.98757  0.009608333  19.99147
  0.5353535  0.257624242  24.98175  0.009636403  19.98647
  0.5353535  0.262673737  24.97606  0.009663231  19.98161
  0.5353535  0.267723232  24.97040  0.009692055  19.97669
  0.5353535  0.272772727  24.96481  0.009721486  19.97187
  0.5353535  0.277822222  24.95935  0.009749961  19.96720
  0.5353535  0.282871717  24.95395  0.009778816  19.96269
  0.5353535  0.287921212  24.94861  0.009808289  19.95821
  0.5353535  0.292970707  24.94333  0.009836391  19.95374
  0.5353535  0.298020202  24.93807  0.009866451  19.94927
  0.5353535  0.303069697  24.93282  0.009898151  19.94483
  0.5353535  0.308119192  24.92762  0.009930434  19.94039
